time,open,high,low,close,volume
2020-07-01 14:05:00,222.35,222.744,222.10122,222.456,343865
2020-07-01 14:00:00,222.35066,222.736,222.1,222.38336,355995
2020-07-01 13:55:00,222.50802,223.1,222.23202,222.40994,490840
2020-07-01 13:50:00,221.856,222.789,221.626,222.545,719100
2020-07-01 13:45:00,222.114,222.588,221.70002,221.828,470385
2020-07-01 13:40:00,223.342,223.342,221.502,222.1404,734655
2020-07-01 13:35:00,223.10764,223.432,222.802,223.35006,322455
2020-07-01 13:30:00,224.274,224.35,222.6,223.14,600035
2020-07-01 13:25:00,223.67,224.28184,223.488,224.22126,602690
2020-07-01 13:20:00,222.482,223.948,222.404,223.674,712885
2020-07-01 13:15:00,222.302,222.9,221.90002,222.42398,836010
2020-07-01 13:10:00,224.042,224.072,222.286,222.33,878760
2020-07-01 13:05:00,224.453,224.5,223.748,224.03922,215775
2020-07-01 13:00:00,224.09,224.568,224.014,224.388,286640
2020-07-01 12:55:00,223.694,224.29566,223.69,224.0,373085
2020-07-01 12:50:00,224.604,224.85946,223.718,223.718,564100
2020-07-01 12:45:00,225.10846,225.232,224.50802,224.60148,247040
2020-07-01 12:40:00,224.678,225.158,224.466,225.074,356235
2020-07-01 12:35:00,224.51104,225.03598,224.12,224.64956,362810
2020-07-01 12:30:00,223.794,224.52,223.7,224.317,587040
2020-07-01 12:25:00,224.73744,224.76,223.42,223.746,582825
2020-07-01 12:20:00,224.72998,224.874,224.25,224.718,430340
2020-07-01 12:15:00,224.842,225.11798,224.5614,224.6841,289765
2020-07-01 12:10:00,225.36246,225.438,224.95,224.95,273855
2020-07-01 12:05:00,225.2737,225.58,225.258,225.258,296690
2020-07-01 12:00:00,225.8,225.804,224.72664,225.2,444935
2020-07-01 11:55:00,225.35402,225.98,225.35402,225.76228,431880
2020-07-01 11:50:00,225.144,225.69198,225.078,225.378,512900
2020-07-01 11:45:00,224.89094,225.376,224.712,225.15902,670005
2020-07-01 11:40:00,223.716,224.99,223.568,224.904,866315
2020-07-01 11:35:00,225.216,225.33,223.706,223.714,1338740
2020-07-01 11:30:00,225.9,226.07,225.1,225.17468,616610
2020-07-01 11:25:00,225.988,226.3,225.554,225.8,646485
2020-07-01 11:20:00,226.24798,226.7,225.8,225.97,925515
2020-07-01 11:15:00,226.14,226.24,225.472,226.24,663640
2020-07-01 11:10:00,225.60402,226.384,225.27674,226.19484,813130
2020-07-01 11:05:00,226.502,226.502,225.32,225.60402,736260
2020-07-01 11:00:00,226.53,226.558,226.018,226.4191,539505
2020-07-01 10:55:00,225.8,226.59798,225.27444,226.5,1086895
2020-07-01 10:50:00,226.90196,226.99,225.718,225.811,1376170
2020-07-01 10:45:00,226.088,227.066,225.906,226.762,1441620
2020-07-01 10:40:00,225.778,226.144,224.95,226.144,1230815
2020-07-01 10:35:00,225.09592,226.19,224.75602,225.71866,1565870
2020-07-01 10:30:00,224.13998,225.4,223.9,224.908,1674505
2020-07-01 10:25:00,223.8755,224.4,223.2,224.122,1715620
2020-07-01 10:20:00,222.25802,223.97,222.188,223.85806,1458935
2020-07-01 10:15:00,222.497,222.998,221.704,222.3894,945900
2020-07-01 10:10:00,222.487,222.798,221.743,222.4,902875
2020-07-01 10:05:00,222.326,223.116,221.52,222.33,1317650
2020-07-01 10:00:00,221.67,222.53,220.78442,222.2784,1499475
2020-07-01 09:55:00,223.1488,223.238,221.0,221.60382,1837920
2020-07-01 09:50:00,222.024,223.6,221.2,223.168,2290995
2020-07-01 09:45:00,220.14418,223.456,220.05452,222.088,3151030
2020-07-01 09:40:00,219.43274,220.168,218.11802,220.06544,2372830
2020-07-01 09:35:00,216.6,221.0,216.1,219.391,3498385
2020-07-01 09:30:00,216.6,216.8,216.6,216.6,12105
2020-07-01 09:25:00,216.21,216.6,216.21,216.6,27205
2020-07-01 09:20:00,216.85,216.9,216.18,216.196,43525
2020-07-01 09:15:00,216.516,216.85,216.462,216.85,45700
2020-07-01 09:10:00,216.876,216.876,216.4,216.58,73300
2020-07-01 09:05:00,215.76,216.9,215.702,216.9,74850
2020-07-01 09:00:00,215.368,215.6,215.252,215.6,32245
2020-07-01 08:55:00,215.0,215.2,215.0,215.2,22725
2020-07-01 08:50:00,214.79,215.14,214.79,214.982,42345
2020-07-01 08:45:00,214.8,214.8,214.54,214.582,21555
2020-07-01 08:40:00,214.8029,215.1,214.8,214.946,40935
2020-07-01 08:35:00,214.9,215.0,214.8,214.8,11085
2020-07-01 08:30:00,214.72,215.19932,214.7,214.898,55800
2020-07-01 08:25:00,214.158,214.72,214.158,214.698,24070
2020-07-01 08:20:00,213.968,214.0,213.84,214.0,24670
2020-07-01 08:15:00,213.9671,214.0,213.96,214.0,7355
2020-07-01 08:10:00,214.0,214.04,214.0,214.04,10505
2020-07-01 08:05:00,214.31998,215.0,213.218,213.94,57860
2020-07-01 08:00:00,214.1,214.1,213.2,213.74,47620
2020-07-01 07:55:00,213.634,213.986,213.218,213.652,26920
2020-07-01 07:50:00,214.0,214.0,213.652,213.652,7515
2020-07-01 07:45:00,214.1,214.32,214.1,214.32,4545
2020-07-01 07:40:00,213.8,214.16,213.8,214.16,11015
2020-07-01 07:35:00,214.244,214.336,214.02,214.02,33535
2020-07-01 07:30:00,214.394,214.394,214.23,214.368,4285
2020-07-01 07:25:00,214.314,214.38,214.05,214.05,13840
2020-07-01 07:20:00,214.412,214.6,214.412,214.42,13490
2020-07-01 07:15:00,214.222,214.222,214.222,214.222,6090
2020-07-01 07:10:00,213.814,214.0,213.694,214.0,13840
2020-07-01 07:05:00,215.2,215.2,213.702,213.806,57360
2020-07-01 07:00:00,214.66,214.66,214.66,214.66,815
2020-07-01 06:55:00,215.424,215.424,214.958,214.958,5325
2020-07-01 06:40:00,215.902,215.902,215.6,215.6,5890
2020-07-01 06:30:00,215.6,215.6,215.6,215.6,1990
2020-07-01 06:10:00,215.4,215.474,215.4,215.474,5000
2020-07-01 05:50:00,215.6,215.6,215.6,215.6,1435
2020-07-01 05:45:00,215.6,215.6,215.5,215.5,4505
2020-07-01 05:20:00,215.8,215.8,215.8,215.8,900
2020-07-01 04:25:00,216.0,216.0,215.178,215.2,8515
2020-07-01 04:10:00,215.798,215.798,215.798,215.798,1100
2020-07-01 04:05:00,216.582,216.582,216.582,216.582,2645
2020-06-30 20:00:00,215.166,215.2,215.06,215.06,18560
2020-06-30 19:55:00,215.3,215.3,215.07,215.2,20055
2020-06-30 19:50:00,215.288,215.3,215.25,215.27,41185
2020-06-30 19:45:00,215.258,215.258,215.24,215.24,4995
2020-06-30 19:40:00,215.3,215.3,215.27,215.27,8200
2020-06-30 19:35:00,215.21,215.296,215.2,215.296,5070
2020-06-30 19:30:00,215.076,215.08,215.076,215.08,3300
2020-06-30 19:25:00,215.07,215.07,215.068,215.068,3055
2020-06-30 19:20:00,215.12,215.12,215.046,215.046,8420
2020-06-30 19:15:00,215.258,215.258,215.2,215.2,5815
2020-06-30 19:10:00,215.3,215.3,215.3,215.3,865
2020-06-30 19:05:00,215.36,215.36,215.3,215.3,4500
2020-06-30 19:00:00,215.3,215.3,215.3,215.3,2925
2020-06-30 18:55:00,215.324,215.324,215.324,215.324,1275
2020-06-30 18:50:00,215.2,215.4,215.2,215.4,2900
2020-06-30 18:45:00,215.21,215.35,215.2,215.35,6625
2020-06-30 18:40:00,215.16,215.326,215.12,215.3,6690
2020-06-30 18:35:00,215.4,215.4,215.2,215.2,3815
2020-06-30 18:25:00,215.242,215.242,215.242,215.242,2105
2020-06-30 18:20:00,215.316,215.4,215.296,215.4,5620
2020-06-30 18:10:00,215.2,215.2,215.2,215.2,2680
2020-06-30 18:05:00,215.26,215.26,215.26,215.26,550
2020-06-30 18:00:00,215.2,215.25,215.188,215.2,11330
2020-06-30 17:55:00,215.16,215.16,215.15,215.15,2600
2020-06-30 17:50:00,215.22,215.22,215.22,215.22,815
2020-06-30 17:45:00,215.4,215.4,215.2,215.25,9890
2020-06-30 17:35:00,215.37816,215.37816,215.37816,215.37816,1540
2020-06-30 17:30:00,215.32,215.32,215.32,215.32,950
2020-06-30 17:25:00,215.4,215.548,215.4,215.548,7590
2020-06-30 17:20:00,215.378,215.4,215.378,215.4,2835
2020-06-30 17:10:00,215.2,215.2,215.2,215.2,1745
2020-06-30 17:00:00,215.2,215.2,215.2,215.2,2785
2020-06-30 16:50:00,215.26,215.26,215.046,215.046,24790
2020-06-30 16:40:00,215.3,215.376,215.3,215.376,4335
2020-06-30 16:35:00,215.5,215.5,215.192,215.194,30915
2020-06-30 16:30:00,215.4,215.54,215.242,215.54,13675
2020-06-30 16:25:00,215.6,215.6,215.32,215.32,16035
2020-06-30 16:20:00,215.8,215.8,213.93882,215.7,38090
2020-06-30 16:15:00,215.79,215.962,215.68,215.788,13700
2020-06-30 16:10:00,215.32,215.7,215.32,215.6,103590
2020-06-30 16:05:00,215.962,215.962,215.39996,215.39996,1112605
2020-06-30 16:00:00,215.902,216.124,215.42258,215.8,1533320
2020-06-30 15:55:00,215.452,216.112,215.42382,215.941,1100135
2020-06-30 15:50:00,215.8732,215.962,215.06,215.402,806285
2020-06-30 15:45:00,216.09,216.486,215.6,215.814,614710
2020-06-30 15:40:00,215.704,216.152,215.02,216.1,831410
2020-06-30 15:35:00,215.674,216.266,215.612,215.7391,685120
2020-06-30 15:30:00,216.67892,216.792,215.624,215.69448,558110
2020-06-30 15:25:00,216.338,216.924,216.328,216.689,510220
2020-06-30 15:20:00,216.242,216.676,215.88,216.318,502470
2020-06-30 15:15:00,216.164,216.892,216.15202,216.24352,651120
2020-06-30 15:10:00,215.9758,216.312,215.52202,216.08002,551315
2020-06-30 15:05:00,216.468,216.58198,215.292,216.002,817725
2020-06-30 15:00:00,217.00202,217.09198,216.3,216.5814,583195
2020-06-30 14:55:00,216.952,217.128,216.708,217.00202,682340
2020-06-30 14:50:00,216.51004,216.998,216.34202,216.952,590970
2020-06-30 14:45:00,216.521,216.822,216.084,216.46602,687110
2020-06-30 14:40:00,216.3,216.786,216.22802,216.552,817095
2020-06-30 14:35:00,215.76718,216.33598,215.462,216.2464,640845
2020-06-30 14:30:00,215.242,215.8,214.946,215.798,447250
2020-06-30 14:25:00,215.006,215.29,214.8,215.134,371655
2020-06-30 14:20:00,215.376,215.6,215.006,215.00604,417005
2020-06-30 14:15:00,215.178,215.496,214.8,215.35798,365220
2020-06-30 14:10:00,214.7342,215.2395,214.62002,215.2,521625
2020-06-30 14:05:00,215.63434,215.676,214.466,214.61002,612100
2020-06-30 14:00:00,215.72,216.0,215.5,215.66974,626180
2020-06-30 13:55:00,215.014,215.7,214.82,215.7,452435
2020-06-30 13:50:00,214.664,215.038,214.53732,215.0008,366695
2020-06-30 13:45:00,215.01362,215.19,214.572,214.572,251795
2020-06-30 13:40:00,215.134,215.36328,214.66206,215.069,317350
2020-06-30 13:35:00,215.53186,215.8,214.8838,215.148,488085
2020-06-30 13:30:00,215.33248,215.734,215.106,215.54236,500585
2020-06-30 13:25:00,214.448,215.516,214.25362,215.386,615885
2020-06-30 13:20:00,214.67784,214.792,213.912,214.44888,640500
2020-06-30 13:15:00,214.58534,214.94,214.206,214.681,608610
2020-06-30 13:10:00,215.724,215.7582,214.112,214.626,905810
2020-06-30 13:05:00,215.27218,215.91352,215.09,215.744,850815
2020-06-30 13:00:00,214.264,215.312,214.032,215.288,850215
2020-06-30 12:55:00,213.254,214.4,213.254,214.16,946420
2020-06-30 12:50:00,215.32268,215.6,213.23,213.23,1192395
2020-06-30 12:45:00,215.25874,215.536,214.44602,215.32502,1237425
2020-06-30 12:40:00,216.164,216.486,215.164,215.31,970505
2020-06-30 12:35:00,216.55204,217.1,215.908,216.18336,1008060
2020-06-30 12:30:00,216.856,217.538,216.332,216.538,1117085
2020-06-30 12:25:00,216.936,217.49924,216.62,216.9058,1349535
2020-06-30 12:20:00,216.22,217.208,216.22,216.918,1225785
2020-06-30 12:15:00,216.368,216.972,216.1,216.2614,1082200
2020-06-30 12:10:00,215.828,216.597,215.736,216.26,1142765
2020-06-30 12:05:00,215.95,216.17114,215.456,215.87,675320
2020-06-30 12:00:00,215.696,216.164,215.03816,215.952,957620
2020-06-30 11:55:00,216.49748,216.5422,214.646,215.638,1696840
2020-06-30 11:50:00,215.741,216.8,215.3,216.54198,1762185
2020-06-30 11:45:00,216.229,217.19798,215.5,215.75998,2832135
2020-06-30 11:40:00,214.254,216.288,213.872,216.24888,2409515
2020-06-30 11:35:00,212.538,214.704,212.522,214.2,2416730
2020-06-30 11:30:00,212.04554,212.77,211.846,212.52,1484385
2020-06-30 11:25:00,211.4418,212.068,211.2,212.036,966115
2020-06-30 11:20:00,211.128,211.742,210.954,211.404,1193300
2020-06-30 11:15:00,210.495,211.136,210.27208,211.104,1251590
2020-06-30 11:10:00,209.766,210.5,209.56,210.5,923945
2020-06-30 11:05:00,209.792,210.09384,209.5,209.89398,530945
2020-06-30 11:00:00,209.36394,209.974,209.094,209.76142,794730
2020-06-30 10:55:00,209.79,210.2,209.302,209.36394,1249785
2020-06-30 10:50:00,209.51708,210.0,209.35524,209.7956,715200
2020-06-30 10:45:00,209.27158,210.0,209.236,209.50086,1154440
2020-06-30 10:40:00,209.0618,209.97598,208.81,209.238,1165645
2020-06-30 10:35:00,209.096,209.58,208.78,209.00002,854610
2020-06-30 10:30:00,209.108,209.756,208.624,209.11712,1712060
2020-06-30 10:25:00,208.064,209.496,207.886,209.06776,1751955
2020-06-30 10:20:00,207.03402,208.34,207.012,208.02,1603895
2020-06-30 10:15:00,207.311,207.311,206.87002,207.13798,772980
2020-06-30 10:10:00,207.6304,207.7,206.88,207.30164,1091905
2020-06-30 10:05:00,207.39,207.956,207.062,207.56668,1304160
2020-06-30 10:00:00,205.932,207.798,205.722,207.344,1756860
2020-06-30 09:55:00,205.69492,205.9,204.622,205.87,1374770
2020-06-30 09:50:00,205.8,206.6,205.40202,205.70866,2086575
2020-06-30 09:45:00,205.256,205.792,204.078,205.641,1871450
2020-06-30 09:40:00,203.146,205.658,202.854,205.364,2855215
2020-06-30 09:35:00,201.3,203.4,200.746,203.0794,2525290
2020-06-30 09:30:00,201.002,201.2,200.814,201.156,34920
2020-06-30 09:25:00,201.2,201.3,201.2,201.2,10870
2020-06-30 09:20:00,201.4569,201.472,201.3,201.3,6330
2020-06-30 09:15:00,201.5524,201.5524,201.446,201.446,2140
2020-06-30 09:10:00,201.6,201.6,201.6,201.6,5655
2020-06-30 09:05:00,201.61178,201.7852,201.61178,201.7511,6430
2020-06-30 09:00:00,201.598,201.6,201.54,201.6,15935
2020-06-30 08:55:00,201.46,201.46,201.254,201.254,6360
2020-06-30 08:50:00,201.522,201.522,201.52,201.52,5900
2020-06-30 08:45:00,201.4,201.4,201.4,201.4,1705
2020-06-30 08:40:00,201.212,201.6,201.2,201.34258,15615
2020-06-30 08:35:00,201.57,201.57,201.15,201.212,18685
2020-06-30 08:30:00,201.7,201.738,201.6,201.6,5715
2020-06-30 08:25:00,201.778,201.8,201.4931,201.8,22400
2020-06-30 08:20:00,201.45,201.748,201.45,201.748,9820
2020-06-30 08:15:00,201.1,201.366,201.1,201.3629,10310
2020-06-30 08:10:00,201.2,201.3804,201.1,201.114,15645
2020-06-30 08:05:00,201.65072,202.94,201.3,201.42,54860
2020-06-30 08:00:00,201.51,201.598,201.51,201.57,8295
2020-06-30 07:55:00,201.8,201.9,201.74,201.842,7645
2020-06-30 07:50:00,202.202,202.202,202.0,202.0,10455
2020-06-30 07:45:00,202.228,202.228,202.1,202.2,6080
2020-06-30 07:40:00,202.4,202.4,202.024,202.25,10505
2020-06-30 07:35:00,202.59,202.8,202.55,202.596,26580
2020-06-30 07:30:00,202.52,203.006,202.52,202.708,37430
2020-06-30 07:25:00,201.798,202.604,201.798,202.204,73340
2020-06-30 07:20:00,201.14,201.58,201.138,201.58,6385
2020-06-30 07:15:00,201.3,201.3,200.826,201.0,26830
2020-06-30 07:10:00,201.14,201.286,201.13,201.2,12210
2020-06-30 07:05:00,200.794,201.176,200.634,201.148,31910
2020-06-30 07:00:00,200.56,200.56,200.56,200.56,2040
2020-06-30 06:55:00,200.6,200.6,200.2,200.396,33410
2020-06-30 06:50:00,200.64,200.64,200.64,200.64,1185
2020-06-30 06:45:00,200.8,200.8,200.7,200.7,2605
2020-06-30 06:30:00,201.118,201.118,201.118,201.118,1000
2020-06-30 06:05:00,200.99,200.99,200.99,200.99,530
2020-06-30 06:00:00,200.61,200.8,200.6,200.8,3735
2020-06-30 05:50:00,200.516,200.6,200.516,200.6,3985
2020-06-30 05:40:00,200.802,200.802,200.802,200.802,1005
2020-06-30 05:35:00,200.8,200.8,200.8,200.8,2725
2020-06-30 05:30:00,200.8,200.8,200.8,200.8,2045
2020-06-30 05:25:00,200.8,200.8,200.8,200.8,550
2020-06-30 05:20:00,201.0,201.318,201.0,201.318,2565
2020-06-30 05:05:00,201.358,201.358,201.358,201.358,640
2020-06-30 04:50:00,201.788,201.788,201.788,201.788,1600
2020-06-30 04:40:00,202.0,202.0,201.9,201.9,2700
2020-06-30 04:35:00,201.6,202.412,201.6,201.88,26915
2020-06-30 04:15:00,200.726,200.726,200.726,200.726,500
2020-06-29 20:00:00,201.40002,201.5,201.40002,201.5,13770
2020-06-29 19:55:00,201.4,201.568,201.4,201.4,5600
2020-06-29 19:50:00,201.4,201.4,201.202,201.288,3915
2020-06-29 19:45:00,201.002,201.358,201.002,201.236,5320
2020-06-29 19:40:00,201.2,201.2,200.932,200.932,7545
2020-06-29 19:30:00,201.2,201.2,201.2,201.2,4035
2020-06-29 19:20:00,201.3,201.38,201.3,201.3,4635
2020-06-29 19:10:00,201.298,201.3,201.2,201.2,5330
2020-06-29 19:00:00,201.24,201.24,201.03,201.03,6120
2020-06-29 18:55:00,201.4,201.4,201.4,201.4,5510
2020-06-29 18:50:00,201.51,201.51,201.4,201.4,1140
2020-06-29 18:45:00,201.4,201.4,201.4,201.4,5655
2020-06-29 18:35:00,201.774,201.774,201.77,201.77,2725
2020-06-29 18:30:00,201.778,201.82,201.778,201.82,7915
2020-06-29 18:25:00,201.74,201.774,201.6,201.6,5045
2020-06-29 18:20:00,201.2,201.37,201.2,201.37,6305
2020-06-29 18:10:00,200.996,201.144,200.996,201.12,6330
2020-06-29 18:05:00,201.148,201.148,201.148,201.148,2385
2020-06-29 18:00:00,200.98,201.15,200.852,201.15,10860
2020-06-29 17:55:00,200.794,200.966,200.784,200.822,25435
2020-06-29 17:50:00,200.598,200.6,200.5,200.598,7315
2020-06-29 17:45:00,200.79,200.8,200.6,200.6,32930
2020-06-29 17:40:00,201.0,201.1,199.91,201.1,55915
2020-06-29 17:35:00,201.776,201.776,201.1,201.1,33140
2020-06-29 17:30:00,201.8,201.8,201.762,201.762,2710
2020-06-29 17:25:00,201.8,201.8,201.8,201.8,3050
2020-06-29 17:20:00,201.8,201.8,201.8,201.8,3365
2020-06-29 17:15:00,201.75,201.75004,201.75,201.75,2505
2020-06-29 17:10:00,201.92,201.978,201.902,201.914,3975
2020-06-29 17:05:00,202.0,202.08,201.9,202.02,10510
2020-06-29 17:00:00,201.942,202.0,201.88,201.9,24530
2020-06-29 16:55:00,202.0,202.1,201.978,202.0,15490
2020-06-29 16:50:00,201.9,201.9,201.81002,201.9,7865
2020-06-29 16:45:00,201.788,202.0,201.788,201.9996,25805
2020-06-29 16:40:00,201.678,201.678,201.6,201.6,4060
2020-06-29 16:35:00,201.724,201.724,201.724,201.724,3325
2020-06-29 16:30:00,201.93,202.02,201.702,201.702,39010
2020-06-29 16:25:00,202.148,202.168,201.902,201.912,21385
2020-06-29 16:20:00,201.776,202.056,201.542,202.0,45330
2020-06-29 16:15:00,201.47398,201.55,201.4,201.5,18785
2020-06-29 16:10:00,202.0,202.004,201.404,201.49,52705
2020-06-29 16:05:00,201.87,202.28,201.8,201.972,199495
2020-06-29 16:00:00,201.038,202.0,201.0197,201.978,1821475
2020-06-29 15:55:00,200.618,201.126,200.336,201.042,1184760
2020-06-29 15:50:00,200.544,200.88198,200.2,200.526,846770
2020-06-29 15:45:00,200.762,200.824,199.8,200.4988,1102900
2020-06-29 15:40:00,200.6934,201.0,200.3952,200.76598,1401375
2020-06-29 15:35:00,199.328,200.8,199.28,200.651,3020280
2020-06-29 15:30:00,198.486,199.398,198.318,199.39286,641305
2020-06-29 15:25:00,198.284,198.734,198.22002,198.556,400370
2020-06-29 15:20:00,198.176,198.468,198.106,198.38598,331000
2020-06-29 15:15:00,197.983,198.152,197.642,198.1365,176000
2020-06-29 15:10:00,197.536,198.126,197.46,198.0168,369765
2020-06-29 15:05:00,197.90506,198.038,197.198,197.45478,351540
2020-06-29 15:00:00,197.966,198.2,197.632,197.8418,294565
2020-06-29 14:55:00,198.513,198.522,197.9,197.95558,296480
2020-06-29 14:50:00,198.614,198.80226,198.35,198.54198,177070
2020-06-29 14:45:00,198.48848,198.80514,198.376,198.5828,215595
2020-06-29 14:40:00,198.202,198.72,198.202,198.474,243255
2020-06-29 14:35:00,198.184,198.442,198.0577,198.19544,229695
2020-06-29 14:30:00,198.46998,198.518,198.04,198.072,238260
2020-06-29 14:25:00,198.58,198.68398,198.31,198.44,135040
2020-06-29 14:20:00,198.414,198.71998,198.389,198.572,177745
2020-06-29 14:15:00,198.25,198.564,198.202,198.36642,234480
2020-06-29 14:10:00,198.306,198.322,197.78,198.296,351120
2020-06-29 14:05:00,198.508,198.66598,198.226,198.406,184830
2020-06-29 14:00:00,198.73,198.8594,198.348,198.466,230310
2020-06-29 13:55:00,198.99064,199.006,198.66,198.708,167040
2020-06-29 13:50:00,198.908,199.086,198.78,198.988,196710
2020-06-29 13:45:00,199.254,199.4,198.892,198.892,430735
2020-06-29 13:40:00,198.476,199.2224,198.476,199.21542,576375
2020-06-29 13:35:00,198.46,198.8,198.332,198.528,389380
2020-06-29 13:30:00,198.3,198.576,198.05688,198.46104,243335
2020-06-29 13:25:00,197.856,198.444,197.738,198.274,252450
2020-06-29 13:20:00,197.927,198.4,197.814,197.82,445325
2020-06-29 13:15:00,197.562,198.102,197.526,197.926,228520
2020-06-29 13:10:00,197.48184,197.646,197.084,197.57818,297720
2020-06-29 13:05:00,197.79,197.886,197.442,197.4937,248335
2020-06-29 13:00:00,198.29416,198.35598,197.718,197.762,210585
2020-06-29 12:55:00,198.065,198.374,197.978,198.3,251475
2020-06-29 12:50:00,198.074,198.4,197.992,198.002,180205
2020-06-29 12:45:00,198.54896,198.56,198.098,198.164,203705
2020-06-29 12:40:00,198.42,198.744,198.23,198.60432,243925
2020-06-29 12:35:00,198.452,198.668,198.322,198.458,227815
2020-06-29 12:30:00,198.75842,198.76634,198.206,198.38,374440
2020-06-29 12:25:00,198.79,198.896,198.44638,198.748,505685
2020-06-29 12:20:00,197.90002,198.792,197.75,198.72928,889435
2020-06-29 12:15:00,197.62274,198.1198,197.45,197.99,521480
2020-06-29 12:10:00,197.424,197.8,197.254,197.634,260220
2020-06-29 12:05:00,197.2,197.754,197.2,197.396,326645
2020-06-29 12:00:00,197.158,197.288,196.7536,197.146,200075
2020-06-29 11:55:00,197.0666,197.3446,196.932,197.151,182745
